ZONE,PER,QUANTITY
4209,PER25,137
4209,PER26,134
4209,PER27,129
4209,PER28,127
4209,PER29,118
4209,PER30,109
4209,PER31,124
4209,PER32,99
4209,PER33,93
4209,PER34,87
4209,PER35,62
4209,PER36,49
4209,PER37,47
4209,PER38,36
4209,PER39,32
4209,PER40,17
4209,PER41,11
4209,PER42,7
4209,PER43,4
4209,PER44,4
4209,PER45,9
4209,PER46,6
4209,PER47,2
4209,PER48,NULL
4210,PER01,NULL
4210,PER02,NULL
4210,PER03,NULL
4210,PER04,NULL
4210,PER05,NULL
4210,PER06,1
4210,PER07,1
4210,PER08,5
4210,PER09,9
4210,PER10,13
4210,PER11,18
4210,PER12,20
4210,PER13,17
4210,PER14,20
4210,PER15,21
4210,PER16,22
4210,PER17,23
4210,PER18,24
4210,PER19,30
4210,PER20,27
4210,PER21,23
4210,PER22,23
4210,PER23,25
4210,PER24,24
4210,PER25,19
4210,PER26,18
4210,PER27,13
4210,PER28,10
4210,PER29,7
4210,PER30,5
4210,PER31,7
4210,PER32,5
4210,PER33,8
4210,PER34,9
4210,PER35,8
4210,PER36,8
4210,PER37,3
4210,PER38,3
4210,PER39,2
4210,PER40,1
4210,PER41,2
4210,PER42,2
4210,PER43,1
4210,PER44,1
4210,PER45,1
4210,PER46,NULL
4210,PER47,NULL
4210,PER48,NULL
4211,PER01,NULL
4211,PER02,NULL
4211,PER03,NULL
4211,PER04,NULL
4211,PER05,NULL
4211,PER06,2
4211,PER07,5
4211,PER08,6
4211,PER09,23
4211,PER10,36
4211,PER11,38
4211,PER12,44
4211,PER13,43
4211,PER14,46
4211,PER15,48
4211,PER16,50
4211,PER17,48
4211,PER18,51
4211,PER19,54
4211,PER20,54
4211,PER21,52
4211,PER22,47
4211,PER23,48
4211,PER24,52
4211,PER25,43
4211,PER26,38
4211,PER27,35
4211,PER28,33
4211,PER29,31
4211,PER30,36
4211,PER31,38
4211,PER32,35
4211,PER33,24
4211,PER34,27
4211,PER35,19
4211,PER36,15
4211,PER37,7
4211,PER38,5
4211,PER39,4
4211,PER40,2
4211,PER41,3
4211,PER42,3
4211,PER43,3
4211,PER44,1
4211,PER45,1
4211,PER46,3
4211,PER47,3
4211,PER48,NULL
4212,PER01,NULL
4212,PER02,2
4212,PER03,7
4212,PER04,15
4212,PER05,17
4212,PER06,29
4212,PER07,67
4212,PER08,155
4212,PER09,301
4212,PER10,473
4212,PER11,551
4212,PER12,571
4212,PER13,596
4212,PER14,587
4212,PER15,605
4212,PER16,611
4212,PER17,603
4212,PER18,622
4212,PER19,622
4212,PER20,617
4212,PER21,619
4212,PER22,611
4212,PER23,614
4212,PER24,610
4212,PER25,571
4212,PER26,540
4212,PER27,456
4212,PER28,390
4212,PER29,348
4212,PER30,318
4212,PER31,251
4212,PER32,220
4212,PER33,206
4212,PER34,177
4212,PER35,138
4212,PER36,112
4212,PER37,83
4212,PER38,67
4212,PER39,43
4212,PER40,35
4212,PER41,30
4212,PER42,18
4212,PER43,14
4212,PER44,11
4212,PER45,11
4212,PER46,7
4212,PER47,5
4212,PER48,1
4213,PER01,NULL
4213,PER02,NULL
4213,PER03,NULL
4213,PER04,NULL
4213,PER05,8
4213,PER06,19
4213,PER07,25
4213,PER08,55
4213,PER09,81
4213,PER10,103
4213,PER11,118
4213,PER12,135
4213,PER13,144
4213,PER14,147
4213,PER15,150
4213,PER16,157
4213,PER17,156
4213,PER18,161
4213,PER19,168
4213,PER20,168
4213,PER21,158
4213,PER22,156
4213,PER23,147
4213,PER24,153
4213,PER25,144
4213,PER26,141
4213,PER27,132
4213,PER28,115
4213,PER29,109
4213,PER30,92
4213,PER31,88
4213,PER32,83
4213,PER33,72
4213,PER34,71
4213,PER35,52
4213,PER36,46
4213,PER37,38
4213,PER38,36
4213,PER39,33
4213,PER40,13
4213,PER41,6
4213,PER42,4
4213,PER43,1
4213,PER44,2
4213,PER45,2
4213,PER46,1
4213,PER47,NULL
4213,PER48,NULL
4214,PER01,8
4214,PER02,10
4214,PER03,16
4214,PER04,26
4214,PER05,48
4214,PER06,65
4214,PER07,111
4214,PER08,166
4214,PER09,239
4214,PER10,326
4214,PER11,406
4214,PER12,463
4214,PER13,541
4214,PER14,599
4214,PER15,653
4214,PER16,678
4214,PER17,702
4214,PER18,742
4214,PER19,720
4214,PER20,712
4214,PER21,701
4214,PER22,706
4214,PER23,662
4214,PER24,673
4214,PER25,625
4214,PER26,611
4214,PER27,617
4214,PER28,573
4214,PER29,554
4214,PER30,551
4214,PER31,547
4214,PER32,585
4214,PER33,573
4214,PER34,516
4214,PER35,461
4214,PER36,320
4214,PER37,194
4214,PER38,153
4214,PER39,101
4214,PER40,79
4214,PER41,56
4214,PER42,32
4214,PER43,25
4214,PER44,15
4214,PER45,12
4214,PER46,13
4214,PER47,7
4214,PER48,3
4215,PER01,7
4215,PER02,6
4215,PER03,7
4215,PER04,9
4215,PER05,11
4215,PER06,27
4215,PER07,42
4215,PER08,71
4215,PER09,130
4215,PER10,194
4215,PER11,232
4215,PER12,254
4215,PER13,254
4215,PER14,253
4215,PER15,259
4215,PER16,275
4215,PER17,298
4215,PER18,296
4215,PER19,306
4215,PER20,312
4215,PER21,306
4215,PER22,296
4215,PER23,287
4215,PER24,292
4215,PER25,272
4215,PER26,272
4215,PER27,233
4215,PER28,206
4215,PER29,182
4215,PER30,179
4215,PER31,174
4215,PER32,166
4215,PER33,140
4215,PER34,152
4215,PER35,113
4215,PER36,89
4215,PER37,63
4215,PER38,50
4215,PER39,41
4215,PER40,21
4215,PER41,16
4215,PER42,7
4215,PER43,5
4215,PER44,5
4215,PER45,6
4215,PER46,3
4215,PER47,1
4215,PER48,1
4216,PER01,NULL
4216,PER02,NULL
4216,PER03,NULL
4216,PER04,1
4216,PER05,2
4216,PER06,4
4216,PER07,6
4216,PER08,14
4216,PER09,24
4216,PER10,39
4216,PER11,48
4216,PER12,52
4216,PER13,56
4216,PER14,59
4216,PER15,60
4216,PER16,64
4216,PER17,69
4216,PER18,69
4216,PER19,67
4216,PER20,60
4216,PER21,66
4216,PER22,65
4216,PER23,63
4216,PER24,60
4216,PER25,62
4216,PER26,62
4216,PER27,60
4216,PER28,45
4216,PER29,45
4216,PER30,42
4216,PER31,40
4216,PER32,37
4216,PER33,27
4216,PER34,20
4216,PER35,17
4216,PER36,12
4216,PER37,14
4216,PER38,8
4216,PER39,7
4216,PER40,4
4216,PER41,2
4216,PER42,2
4216,PER43,1
4216,PER44,NULL
4216,PER45,NULL
4216,PER46,NULL
4216,PER47,NULL
4216,PER48,NULL
4217,PER01,1
4217,PER02,1
4217,PER03,4
4217,PER04,6
4217,PER05,9
4217,PER06,17
4217,PER07,38
4217,PER08,60
4217,PER09,89
4217,PER10,134
4217,PER11,164
4217,PER12,190
4217,PER13,210
4217,PER14,228
4217,PER15,246
4217,PER16,263
4217,PER17,274
4217,PER18,307
4217,PER19,313
4217,PER20,332
4217,PER21,323
4217,PER22,286
4217,PER23,279
4217,PER24,263
4217,PER25,280
4217,PER26,260
4217,PER27,252
4217,PER28,234
4217,PER29,217
4217,PER30,198
4217,PER31,184
4217,PER32,180
4217,PER33,152
4217,PER34,129
4217,PER35,111
4217,PER36,102
4217,PER37,69
4217,PER38,67
4217,PER39,40
4217,PER40,27
4217,PER41,19
4217,PER42,16
4217,PER43,13
4217,PER44,7
4217,PER45,6
4217,PER46,2
4217,PER47,1
4217,PER48,NULL
4218,PER01,2
4218,PER02,11
4218,PER03,19
4218,PER04,28
4218,PER05,66
4218,PER06,139
4218,PER07,241
4218,PER08,367
4218,PER09,493
4218,PER10,615
4218,PER11,724
4218,PER12,806
4218,PER13,875
4218,PER14,905
4218,PER15,934
4218,PER16,950
4218,PER17,981
4218,PER18,994
4218,PER19,955
4218,PER20,945
4218,PER21,947
4218,PER22,950
4218,PER23,953
4218,PER24,930
4218,PER25,895
4218,PER26,857
4218,PER27,824
4218,PER28,770
4218,PER29,689
4218,PER30,566
4218,PER31,446
4218,PER32,352
4218,PER33,279
4218,PER34,225
4218,PER35,165
4218,PER36,112
4218,PER37,87
4218,PER38,69
4218,PER39,56
4218,PER40,40
4218,PER41,27
4218,PER42,23
4218,PER43,19
4218,PER44,14
4218,PER45,12
4218,PER46,10
4218,PER47,10
4218,PER48,7
4219,PER01,NULL
4219,PER02,NULL
4219,PER03,NULL
4219,PER04,NULL
4219,PER05,NULL
4219,PER06,2
4219,PER07,5
4219,PER08,12
4219,PER09,20
4219,PER10,26
4219,PER11,31
4219,PER12,32
4219,PER13,40
4219,PER14,40
4219,PER15,41
4219,PER16,40
4219,PER17,39
4219,PER18,37
4219,PER19,40
4219,PER20,44
4219,PER21,45
4219,PER22,43
4219,PER23,44
4219,PER24,43
4219,PER25,44
4219,PER26,43
4219,PER27,40
4219,PER28,36
4219,PER29,33
4219,PER30,30
4219,PER31,27
4219,PER32,19
4219,PER33,16
4219,PER34,12
4219,PER35,12
4219,PER36,11
4219,PER37,5
4219,PER38,5
4219,PER39,3
4219,PER40,3
4219,PER41,3
4219,PER42,3
4219,PER43,2
4219,PER44,2
4219,PER45,2
4219,PER46,2
4219,PER47,1
4219,PER48,1
4220,PER01,NULL
4220,PER02,1
4220,PER03,1
4220,PER04,3
4220,PER05,5
4220,PER06,8
4220,PER07,29
4220,PER08,54
4220,PER09,93
4220,PER10,141
4220,PER11,167
4220,PER12,168
4220,PER13,175
4220,PER14,181
4220,PER15,198
4220,PER16,194
4220,PER17,202
4220,PER18,212
4220,PER19,221
4220,PER20,229
4220,PER21,234
4220,PER22,220
4220,PER23,209
4220,PER24,209
4220,PER25,196
4220,PER26,166
4220,PER27,147
4220,PER28,130
4220,PER29,131
4220,PER30,131
4220,PER31,133
4220,PER32,123
4220,PER33,107
4220,PER34,109
4220,PER35,85
4220,PER36,65
4220,PER37,43
4220,PER38,36
4220,PER39,27
4220,PER40,16
4220,PER41,7
4220,PER42,4
4220,PER43,4
4220,PER44,2
4220,PER45,NULL
4220,PER46,1
4220,PER47,1
4220,PER48,1
4221,PER01,NULL
4221,PER02,NULL
4221,PER03,NULL
4221,PER04,NULL
4221,PER05,NULL
4221,PER06,NULL
4221,PER07,NULL
4221,PER08,2
4221,PER09,6
4221,PER10,7
4221,PER11,8
4221,PER12,6
4221,PER13,7
4221,PER14,8
4221,PER15,9
4221,PER16,10
4221,PER17,9
4221,PER18,9
4221,PER19,9
4221,PER20,9
4221,PER21,10
4221,PER22,10
4221,PER23,10
4221,PER24,9
4221,PER25,7
4221,PER26,8
4221,PER27,7
4221,PER28,5
4221,PER29,4
4221,PER30,5
4221,PER31,5
4221,PER32,3
4221,PER33,4
4221,PER34,3
4221,PER35,1
4221,PER36,1
4221,PER37,NULL
4221,PER38,NULL
4221,PER39,NULL
4221,PER40,NULL
4221,PER41,NULL
4221,PER42,NULL
4221,PER43,NULL
4221,PER44,NULL
4221,PER45,NULL
4221,PER46,NULL
4221,PER47,NULL
4221,PER48,NULL
4222,PER01,1
4222,PER02,1
4222,PER03,2
4222,PER04,3
4222,PER05,3
4222,PER06,4
4222,PER07,3
4222,PER08,5
4222,PER09,11
4222,PER10,24
4222,PER11,25
4222,PER12,27
4222,PER13,28
4222,PER14,28
4222,PER15,26
4222,PER16,32
4222,PER17,36
4222,PER18,39
4222,PER19,41
4222,PER20,39
4222,PER21,35
4222,PER22,34
4222,PER23,35
4222,PER24,36
4222,PER25,33
4222,PER26,37
4222,PER27,35
4222,PER28,28
4222,PER29,26
4222,PER30,21
4222,PER31,20
4222,PER32,20
4222,PER33,19
4222,PER34,16
4222,PER35,15
4222,PER36,13
4222,PER37,12
4222,PER38,10
4222,PER39,6
4222,PER40,4
4222,PER41,2
4222,PER42,1
4222,PER43,1
4222,PER44,1
4222,PER45,1
4222,PER46,1
4222,PER47,NULL
4222,PER48,NULL
4223,PER01,1
4223,PER02,1
4223,PER03,4
4223,PER04,7
4223,PER05,4
4223,PER06,6
4223,PER07,15
4223,PER08,31
4223,PER09,90
4223,PER10,150
4223,PER11,154
4223,PER12,157
4223,PER13,147
4223,PER14,160
4223,PER15,159
4223,PER16,161
4223,PER17,156
4223,PER18,157
4223,PER19,163
4223,PER20,168
4223,PER21,176
4223,PER22,173
4223,PER23,180
4223,PER24,173
4223,PER25,164
4223,PER26,146
4223,PER27,134
4223,PER28,127
4223,PER29,133
4223,PER30,132
4223,PER31,125
4223,PER32,106
4223,PER33,102
4223,PER34,92
4223,PER35,76
4223,PER36,64
4223,PER37,46
4223,PER38,35
4223,PER39,28
4223,PER40,16
4223,PER41,9
4223,PER42,5
4223,PER43,4
4223,PER44,4
4223,PER45,4
4223,PER46,1
4223,PER47,1
4223,PER48,1
4224,PER01,2
4224,PER02,7
4224,PER03,10
4224,PER04,18
4224,PER05,34
4224,PER06,59
4224,PER07,95
4224,PER08,192
4224,PER09,397
4224,PER10,632
4224,PER11,695
4224,PER12,718
4224,PER13,737
4224,PER14,757
4224,PER15,769
4224,PER16,785
4224,PER17,798
4224,PER18,787
4224,PER19,770
4224,PER20,759
4224,PER21,774
4224,PER22,765
4224,PER23,799
4224,PER24,821
4224,PER25,776
4224,PER26,715
4224,PER27,662
4224,PER28,572
4224,PER29,538
4224,PER30,516
4224,PER31,530
4224,PER32,515
4224,PER33,483
4224,PER34,420
4224,PER35,368
4224,PER36,290
4224,PER37,230
4224,PER38,150
4224,PER39,118
4224,PER40,83
4224,PER41,43
4224,PER42,30
4224,PER43,21
4224,PER44,18
4224,PER45,13
4224,PER46,9
4224,PER47,7
4224,PER48,2
4225,PER01,NULL
4225,PER02,NULL
4225,PER03,NULL
4225,PER04,2
4225,PER05,3
4225,PER06,3
4225,PER07,3
4225,PER08,15
4225,PER09,30
4225,PER10,56
4225,PER11,67
4225,PER12,71
4225,PER13,71
4225,PER14,73
4225,PER15,73
4225,PER16,76
4225,PER17,79
4225,PER18,80
4225,PER19,77
4225,PER20,75
4225,PER21,74
4225,PER22,75
4225,PER23,77
4225,PER24,80
4225,PER25,69
4225,PER26,63
4225,PER27,68
4225,PER28,56
4225,PER29,50
4225,PER30,48
4225,PER31,58
4225,PER32,60
4225,PER33,50
4225,PER34,40
4225,PER35,32
4225,PER36,26
4225,PER37,22
4225,PER38,16
4225,PER39,17
4225,PER40,15
4225,PER41,8
4225,PER42,7
4225,PER43,4
4225,PER44,3
4225,PER45,3
4225,PER46,3
4225,PER47,3
4225,PER48,2
4226,PER01,1
4226,PER02,1
4226,PER03,5
4226,PER04,6
4226,PER05,12
4226,PER06,16
4226,PER07,26
4226,PER08,47
4226,PER09,108
4226,PER10,178
4226,PER11,223
4226,PER12,228
4226,PER13,241
4226,PER14,247
4226,PER15,229
4226,PER16,238
4226,PER17,243
4226,PER18,243
4226,PER19,248
4226,PER20,245
4226,PER21,251
4226,PER22,237
4226,PER23,226
4226,PER24,238
4226,PER25,220
4226,PER26,209
4226,PER27,191
4226,PER28,172
4226,PER29,172
4226,PER30,151
4226,PER31,156
4226,PER32,182
4226,PER33,180
4226,PER34,167
4226,PER35,139
4226,PER36,106
4226,PER37,80
4226,PER38,54
4226,PER39,42
4226,PER40,28
4226,PER41,14
4226,PER42,9
4226,PER43,6
4226,PER44,2
4226,PER45,2
4226,PER46,3
4226,PER47,1
4226,PER48,1
4227,PER01,NULL
4227,PER02,NULL
4227,PER03,NULL
4227,PER04,NULL
4227,PER05,NULL
4227,PER06,NULL
4227,PER07,NULL
4227,PER08,1
4227,PER09,1
4227,PER10,2
4227,PER11,2
4227,PER12,3
4227,PER13,3
4227,PER14,4
4227,PER15,4
4227,PER16,3
4227,PER17,3
4227,PER18,3
4227,PER19,1
4227,PER20,1
4227,PER21,1
4227,PER22,1
4227,PER23,2
4227,PER24,5
4227,PER25,3
4227,PER26,3
4227,PER27,4
4227,PER28,3
4227,PER29,4
4227,PER30,2
4227,PER31,2
4227,PER32,2
4227,PER33,NULL
4227,PER34,NULL
4227,PER35,1
4227,PER36,1
4227,PER37,NULL
4227,PER38,NULL
4227,PER39,NULL
4227,PER40,NULL
4227,PER41,NULL
4227,PER42,NULL
4227,PER43,NULL
4227,PER44,NULL
4227,PER45,NULL
4227,PER46,NULL
4227,PER47,1
4227,PER48,NULL
4228,PER01,NULL
4228,PER02,NULL
4228,PER03,NULL
4228,PER04,NULL
4228,PER05,1
4228,PER06,8
4228,PER07,16
4228,PER08,38
4228,PER09,67
4228,PER10,109
4228,PER11,133
4228,PER12,152
4228,PER13,155
4228,PER14,179
4228,PER15,185
4228,PER16,197
4228,PER17,192
4228,PER18,209
4228,PER19,216
4228,PER20,210
4228,PER21,200
4228,PER22,183
4228,PER23,170
4228,PER24,167
4228,PER25,163
4228,PER26,175
4228,PER27,171
4228,PER28,139
4228,PER29,147
4228,PER30,153
4228,PER31,144
4228,PER32,137
4228,PER33,129
4228,PER34,100
4228,PER35,85
4228,PER36,61
4228,PER37,43
4228,PER38,34
4228,PER39,26
4228,PER40,15
4228,PER41,8
4228,PER42,8
4228,PER43,4
4228,PER44,1
4228,PER45,1
4228,PER46,1
4228,PER47,2
4228,PER48,1
4229,PER01,NULL
4229,PER02,NULL
4229,PER03,1
4229,PER04,6
4229,PER05,7
4229,PER06,14
4229,PER07,22
4229,PER08,56
4229,PER09,123
4229,PER10,192
4229,PER11,232
4229,PER12,221
4229,PER13,231
4229,PER14,239
4229,PER15,248
4229,PER16,242
4229,PER17,240
4229,PER18,254
4229,PER19,272
4229,PER20,273
4229,PER21,261
4229,PER22,251
4229,PER23,265
4229,PER24,274
4229,PER25,245
4229,PER26,261
4229,PER27,246
4229,PER28,225
4229,PER29,209
4229,PER30,219
4229,PER31,213
4229,PER32,217
4229,PER33,185
4229,PER34,165
4229,PER35,146
4229,PER36,109
4229,PER37,77
4229,PER38,61
4229,PER39,41
4229,PER40,28
4229,PER41,20
4229,PER42,11
4229,PER43,9
4229,PER44,2
4229,PER45,5
4229,PER46,6
4229,PER47,4
4229,PER48,1
4230,PER01,NULL
4230,PER02,3
4230,PER03,6
4230,PER04,8
4230,PER05,12
4230,PER06,19
4230,PER07,45
4230,PER08,123
4230,PER09,332
4230,PER10,573
4230,PER11,690
4230,PER12,680
4230,PER13,675
4230,PER14,671
4230,PER15,679
4230,PER16,683
4230,PER17,682
4230,PER18,680
4230,PER19,683
4230,PER20,667
4230,PER21,668
4230,PER22,656
4230,PER23,692
4230,PER24,697
4230,PER25,615
4230,PER26,562
4230,PER27,484
4230,PER28,376
4230,PER29,287
4230,PER30,246
4230,PER31,196
4230,PER32,157
4230,PER33,121
4230,PER34,90
4230,PER35,94
4230,PER36,70
4230,PER37,64
4230,PER38,42
4230,PER39,25
4230,PER40,24
4230,PER41,21
4230,PER42,16
4230,PER43,12
4230,PER44,10
4230,PER45,9
4230,PER46,6
4230,PER47,3
4230,PER48,2
4231,PER01,NULL
4231,PER02,NULL
4231,PER03,2
4231,PER04,5
4231,PER05,4
4231,PER06,6
4231,PER07,5
4231,PER08,8
4231,PER09,16
4231,PER10,23
4231,PER11,31
4231,PER12,34
4231,PER13,36
4231,PER14,40
4231,PER15,42
4231,PER16,45
4231,PER17,46
4231,PER18,50
4231,PER19,61
4231,PER20,64
4231,PER21,57
4231,PER22,48
4231,PER23,52
4231,PER24,46
4231,PER25,39
4231,PER26,31
4231,PER27,33
4231,PER28,32
4231,PER29,33
4231,PER30,32
4231,PER31,32
4231,PER32,29
4231,PER33,23
4231,PER34,25
4231,PER35,26
4231,PER36,23
4231,PER37,21
4231,PER38,17
4231,PER39,11
4231,PER40,8
4231,PER41,3
4231,PER42,NULL
4231,PER43,1
4231,PER44,2
4231,PER45,2
4231,PER46,1
4231,PER47,1
4231,PER48,1
4232,PER01,6
4232,PER02,8
4232,PER03,9
4232,PER04,20
4232,PER05,51
4232,PER06,76
4232,PER07,118
4232,PER08,233
4232,PER09,399
4232,PER10,532
4232,PER11,642
4232,PER12,703
4232,PER13,769
4232,PER14,808
4232,PER15,896
4232,PER16,921
4232,PER17,950
4232,PER18,961
4232,PER19,971
4232,PER20,984
4232,PER21,991
4232,PER22,964
4232,PER23,961
4232,PER24,909
4232,PER25,881
4232,PER26,863
4232,PER27,817
4232,PER28,799
4232,PER29,772
4232,PER30,715
4232,PER31,631
4232,PER32,643
4232,PER33,610
4232,PER34,563
4232,PER35,479
4232,PER36,401
4232,PER37,286
4232,PER38,220
4232,PER39,170
4232,PER40,105
4232,PER41,65
4232,PER42,52
4232,PER43,39
4232,PER44,25
4232,PER45,14
4232,PER46,14
4232,PER47,11
4232,PER48,4
4233,PER01,NULL
4233,PER02,7
4233,PER03,5
4233,PER04,14
4233,PER05,24
4233,PER06,43
4233,PER07,55
4233,PER08,102
4233,PER09,170
4233,PER10,263
4233,PER11,317
4233,PER12,347
4233,PER13,364
4233,PER14,401
4233,PER15,421
4233,PER16,432
4233,PER17,441
4233,PER18,502
4233,PER19,518
4233,PER20,521
4233,PER21,513
4233,PER22,486
4233,PER23,501
4233,PER24,484
4233,PER25,450
4233,PER26,431
4233,PER27,388
4233,PER28,378
4233,PER29,364
4233,PER30,347
4233,PER31,332
4233,PER32,317
4233,PER33,293
4233,PER34,256
4233,PER35,209
4233,PER36,162
4233,PER37,144
4233,PER38,107
4233,PER39,68
4233,PER40,37
4233,PER41,23
4233,PER42,21
4233,PER43,14
4233,PER44,11
4233,PER45,7
4233,PER46,8
4233,PER47,6
4233,PER48,5
4234,PER01,5
4234,PER02,9
4234,PER03,18
4234,PER04,31
4234,PER05,57
4234,PER06,108
4234,PER07,194
4234,PER08,299
4234,PER09,473
4234,PER10,689
4234,PER11,834
4234,PER12,916
4234,PER13,1008
4234,PER14,1071
4234,PER15,1162
4234,PER16,1198
4234,PER17,1216
4234,PER18,1240
4234,PER19,1269
4234,PER20,1261
4234,PER21,1235
4234,PER22,1221
4234,PER23,1238
4234,PER24,1234
4234,PER25,1246
4234,PER26,1181
4234,PER27,1124
4234,PER28,1079
4234,PER29,1050
4234,PER30,990
4234,PER31,945
4234,PER32,897
4234,PER33,821
4234,PER34,725
4234,PER35,630
4234,PER36,547
4234,PER37,405
4234,PER38,308
4234,PER39,219
4234,PER40,152
4234,PER41,89
4234,PER42,63
4234,PER43,56
4234,PER44,53
4234,PER45,30
4234,PER46,25
4234,PER47,22
4234,PER48,12
4235,PER01,2
4235,PER02,11
4235,PER03,12
4235,PER04,24
4235,PER05,42
4235,PER06,64
4235,PER07,129
4235,PER08,340
4235,PER09,761
4235,PER10,1227
4235,PER11,1423
4235,PER12,1478
4235,PER13,1477
4235,PER14,1479
4235,PER15,1479
4235,PER16,1473
4235,PER17,1494
4235,PER18,1548
4235,PER19,1557
4235,PER20,1561
4235,PER21,1546
4235,PER22,1556
4235,PER23,1607
4235,PER24,1588
4235,PER25,1412
4235,PER26,1284
4235,PER27,1141
4235,PER28,948
4235,PER29,803
4235,PER30,758
4235,PER31,666
4235,PER32,598
4235,PER33,494
4235,PER34,451
4235,PER35,404
4235,PER36,333
4235,PER37,243
4235,PER38,194
4235,PER39,155
4235,PER40,105
4235,PER41,70
4235,PER42,64
4235,PER43,53
4235,PER44,45
4235,PER45,38
4235,PER46,35
4235,PER47,24
4235,PER48,15
4236,PER01,1
4236,PER02,6
4236,PER03,5
4236,PER04,5
4236,PER05,17
4236,PER06,24
4236,PER07,51
4236,PER08,80
4236,PER09,196
4236,PER10,298
4236,PER11,357
4236,PER12,396
4236,PER13,420
4236,PER14,462
4236,PER15,499
4236,PER16,520
4236,PER17,533
4236,PER18,547
4236,PER19,547
4236,PER20,561
4236,PER21,544
4236,PER22,543
4236,PER23,529
4236,PER24,510
4236,PER25,502
4236,PER26,498
4236,PER27,430
4236,PER28,408
4236,PER29,385
4236,PER30,382
4236,PER31,401
4236,PER32,393
4236,PER33,370
4236,PER34,341
4236,PER35,293
4236,PER36,245
4236,PER37,183
4236,PER38,144
4236,PER39,106
4236,PER40,65
4236,PER41,38
4236,PER42,24
4236,PER43,13
4236,PER44,13
4236,PER45,6
4236,PER46,5
4236,PER47,6
4236,PER48,2
4237,PER01,3
4237,PER02,10
4237,PER03,14
4237,PER04,19
4237,PER05,23
4237,PER06,47
4237,PER07,94
4237,PER08,263
4237,PER09,575
4237,PER10,1005
4237,PER11,1066
4237,PER12,1083
4237,PER13,1069
4237,PER14,1079
4237,PER15,1097
4237,PER16,1103
4237,PER17,1071
4237,PER18,1103
4237,PER19,1130
4237,PER20,1145
4237,PER21,1151
4237,PER22,1153
4237,PER23,1164
4237,PER24,1226
4237,PER25,1128
4237,PER26,1071
4237,PER27,988
4237,PER28,850
4237,PER29,802
4237,PER30,748
4237,PER31,725
4237,PER32,661
4237,PER33,643
4237,PER34,593
4237,PER35,504
4237,PER36,385
4237,PER37,262
4237,PER38,199
4237,PER39,138
4237,PER40,97
4237,PER41,67
4237,PER42,50
4237,PER43,39
4237,PER44,30
4237,PER45,18
4237,PER46,11
4237,PER47,9
4237,PER48,5
4238,PER01,10
4238,PER02,22
4238,PER03,38
4238,PER04,56
4238,PER05,131
4238,PER06,268
4238,PER07,475
4238,PER08,762
4238,PER09,1153
4238,PER10,1577
4238,PER11,1948
4238,PER12,2188
4238,PER13,2428
4238,PER14,2596
4238,PER15,2793
4238,PER16,2931
4238,PER17,3006
4238,PER18,3037
4238,PER19,3035
4238,PER20,3003
4238,PER21,2998
4238,PER22,2991
4238,PER23,2954
4238,PER24,2898
4238,PER25,2831
4238,PER26,2686
4238,PER27,2579
4238,PER28,2390
4238,PER29,2192
4238,PER30,1968
4238,PER31,1718
4238,PER32,1505
4238,PER33,1290
4238,PER34,1089
4238,PER35,888
4238,PER36,684
4238,PER37,505
4238,PER38,381
4238,PER39,289
4238,PER40,211
4238,PER41,139
4238,PER42,87
4238,PER43,69
4238,PER44,57
4238,PER45,48
4238,PER46,29
4238,PER47,23
4238,PER48,12
4239,PER01,8
4239,PER02,12
4239,PER03,18
4239,PER04,22
4239,PER05,33
4239,PER06,59
4239,PER07,80
4239,PER08,160
4239,PER09,277
4239,PER10,407
4239,PER11,482
4239,PER12,542
4239,PER13,591
4239,PER14,643
4239,PER15,685
4239,PER16,692
4239,PER17,706
4239,PER18,742
4239,PER19,770
4239,PER20,764
4239,PER21,748
4239,PER22,747
4239,PER23,743
4239,PER24,748
4239,PER25,715
4239,PER26,714
4239,PER27,678
4239,PER28,635
4239,PER29,620
4239,PER30,628
4239,PER31,607
4239,PER32,598
4239,PER33,575
4239,PER34,475
4239,PER35,390
4239,PER36,301
4239,PER37,220
4239,PER38,187
4239,PER39,150
4239,PER40,92
4239,PER41,60
4239,PER42,38
4239,PER43,27
4239,PER44,16
4239,PER45,6
4239,PER46,5
4239,PER47,4
4239,PER48,1
4240,PER01,NULL
4240,PER02,2
4240,PER03,5
4240,PER04,7
4240,PER05,9
4240,PER06,17
4240,PER07,35
4240,PER08,54
4240,PER09,99
4240,PER10,141
4240,PER11,168
4240,PER12,186
4240,PER13,210
4240,PER14,222
4240,PER15,236
4240,PER16,236
4240,PER17,241
4240,PER18,265
4240,PER19,291
4240,PER20,301
4240,PER21,268
4240,PER22,255
4240,PER23,257
4240,PER24,270
4240,PER25,250
4240,PER26,230
4240,PER27,218
4240,PER28,224
4240,PER29,199
4240,PER30,207
4240,PER31,199
4240,PER32,209
4240,PER33,203
4240,PER34,196
4240,PER35,180
4240,PER36,157
4240,PER37,117
4240,PER38,92
4240,PER39,58
4240,PER40,41
4240,PER41,26
4240,PER42,17
4240,PER43,10
4240,PER44,12
4240,PER45,10
4240,PER46,8
4240,PER47,6
4240,PER48,1
4241,PER01,4
4241,PER02,8
4241,PER03,15
4241,PER04,23
4241,PER05,31
4241,PER06,69
4241,PER07,116
4241,PER08,185
4241,PER09,342
4241,PER10,497
4241,PER11,671
4241,PER12,737
