ZONE,PER,QUANTITY
5247,PER44,1
5247,PER45,1
5247,PER46,NULL
5247,PER47,NULL
5247,PER48,NULL
5248,PER01,NULL
5248,PER02,1
5248,PER03,1
5248,PER04,2
5248,PER05,2
5248,PER06,2
5248,PER07,3
5248,PER08,6
5248,PER09,13
5248,PER10,18
5248,PER11,21
5248,PER12,22
5248,PER13,21
5248,PER14,18
5248,PER15,21
5248,PER16,21
5248,PER17,22
5248,PER18,26
5248,PER19,25
5248,PER20,22
5248,PER21,23
5248,PER22,21
5248,PER23,21
5248,PER24,21
5248,PER25,19
5248,PER26,19
5248,PER27,19
5248,PER28,17
5248,PER29,17
5248,PER30,15
5248,PER31,10
5248,PER32,10
5248,PER33,8
5248,PER34,5
5248,PER35,5
5248,PER36,5
5248,PER37,4
5248,PER38,4
5248,PER39,2
5248,PER40,3
5248,PER41,2
5248,PER42,2
5248,PER43,1
5248,PER44,1
5248,PER45,2
5248,PER46,1
5248,PER47,NULL
5248,PER48,NULL
5249,PER01,NULL
5249,PER02,NULL
5249,PER03,NULL
5249,PER04,NULL
5249,PER05,2
5249,PER06,3
5249,PER07,4
5249,PER08,5
5249,PER09,11
5249,PER10,16
5249,PER11,17
5249,PER12,20
5249,PER13,20
5249,PER14,21
5249,PER15,21
5249,PER16,23
5249,PER17,24
5249,PER18,28
5249,PER19,28
5249,PER20,31
5249,PER21,32
5249,PER22,29
5249,PER23,27
5249,PER24,27
5249,PER25,19
5249,PER26,20
5249,PER27,18
5249,PER28,16
5249,PER29,14
5249,PER30,13
5249,PER31,11
5249,PER32,19
5249,PER33,19
5249,PER34,15
5249,PER35,11
5249,PER36,10
5249,PER37,9
5249,PER38,3
5249,PER39,1
5249,PER40,1
5249,PER41,1
5249,PER42,1
5249,PER43,1
5249,PER44,1
5249,PER45,1
5249,PER46,1
5249,PER47,1
5249,PER48,1
5250,PER01,NULL
5250,PER02,1
5250,PER03,4
5250,PER04,7
5250,PER05,8
5250,PER06,14
5250,PER07,29
5250,PER08,51
5250,PER09,71
5250,PER10,95
5250,PER11,112
5250,PER12,117
5250,PER13,123
5250,PER14,142
5250,PER15,156
5250,PER16,170
5250,PER17,169
5250,PER18,168
5250,PER19,164
5250,PER20,172
5250,PER21,177
5250,PER22,172
5250,PER23,186
5250,PER24,179
5250,PER25,183
5250,PER26,175
5250,PER27,169
5250,PER28,138
5250,PER29,115
5250,PER30,102
5250,PER31,86
5250,PER32,80
5250,PER33,74
5250,PER34,72
5250,PER35,67
5250,PER36,49
5250,PER37,37
5250,PER38,33
5250,PER39,31
5250,PER40,24
5250,PER41,20
5250,PER42,11
5250,PER43,6
5250,PER44,3
5250,PER45,2
5250,PER46,NULL
5250,PER47,NULL
5250,PER48,NULL
5251,PER01,NULL
5251,PER02,NULL
5251,PER03,NULL
5251,PER04,1
5251,PER05,1
5251,PER06,3
5251,PER07,7
5251,PER08,14
5251,PER09,22
5251,PER10,34
5251,PER11,52
5251,PER12,56
5251,PER13,58
5251,PER14,57
5251,PER15,61
5251,PER16,60
5251,PER17,61
5251,PER18,60
5251,PER19,64
5251,PER20,66
5251,PER21,65
5251,PER22,62
5251,PER23,60
5251,PER24,56
5251,PER25,61
5251,PER26,58
5251,PER27,49
5251,PER28,42
5251,PER29,37
5251,PER30,37
5251,PER31,42
5251,PER32,37
5251,PER33,27
5251,PER34,24
5251,PER35,21
5251,PER36,12
5251,PER37,10
5251,PER38,10
5251,PER39,10
5251,PER40,7
5251,PER41,2
5251,PER42,2
5251,PER43,2
5251,PER44,2
5251,PER45,NULL
5251,PER46,NULL
5251,PER47,NULL
5251,PER48,NULL
5252,PER01,NULL
5252,PER02,NULL
5252,PER03,NULL
5252,PER04,3
5252,PER05,6
5252,PER06,15
5252,PER07,23
5252,PER08,36
5252,PER09,65
5252,PER10,86
5252,PER11,104
5252,PER12,116
5252,PER13,122
5252,PER14,130
5252,PER15,138
5252,PER16,143
5252,PER17,141
5252,PER18,143
5252,PER19,142
5252,PER20,142
5252,PER21,150
5252,PER22,150
5252,PER23,145
5252,PER24,140
5252,PER25,130
5252,PER26,115
5252,PER27,111
5252,PER28,104
5252,PER29,99
5252,PER30,88
5252,PER31,73
5252,PER32,56
5252,PER33,42
5252,PER34,27
5252,PER35,17
5252,PER36,15
5252,PER37,13
5252,PER38,10
5252,PER39,8
5252,PER40,6
5252,PER41,6
5252,PER42,3
5252,PER43,1
5252,PER44,NULL
5252,PER45,NULL
5252,PER46,NULL
5252,PER47,NULL
5252,PER48,NULL
5253,PER01,NULL
5253,PER02,NULL
5253,PER03,NULL
5253,PER04,1
5253,PER05,3
5253,PER06,5
5253,PER07,8
5253,PER08,14
5253,PER09,35
5253,PER10,63
5253,PER11,78
5253,PER12,85
5253,PER13,83
5253,PER14,89
5253,PER15,92
5253,PER16,100
5253,PER17,97
5253,PER18,101
5253,PER19,101
5253,PER20,104
5253,PER21,98
5253,PER22,97
5253,PER23,102
5253,PER24,102
5253,PER25,91
5253,PER26,90
5253,PER27,85
5253,PER28,75
5253,PER29,67
5253,PER30,64
5253,PER31,57
5253,PER32,54
5253,PER33,46
5253,PER34,37
5253,PER35,34
5253,PER36,27
5253,PER37,20
5253,PER38,17
5253,PER39,14
5253,PER40,10
5253,PER41,6
5253,PER42,7
5253,PER43,7
5253,PER44,4
5253,PER45,4
5253,PER46,3
5253,PER47,3
5253,PER48,3
5254,PER01,NULL
5254,PER02,NULL
5254,PER03,NULL
5254,PER04,NULL
5254,PER05,NULL
5254,PER06,NULL
5254,PER07,NULL
5254,PER08,NULL
5254,PER09,NULL
5254,PER10,2
5254,PER11,4
5254,PER12,4
5254,PER13,4
5254,PER14,4
5254,PER15,4
5254,PER16,4
5254,PER17,4
5254,PER18,4
5254,PER19,4
5254,PER20,4
5254,PER21,6
5254,PER22,6
5254,PER23,6
5254,PER24,5
5254,PER25,4
5254,PER26,3
5254,PER27,2
5254,PER28,2
5254,PER29,3
5254,PER30,3
5254,PER31,2
5254,PER32,4
5254,PER33,3
5254,PER34,2
5254,PER35,1
5254,PER36,1
5254,PER37,NULL
5254,PER38,NULL
5254,PER39,NULL
5254,PER40,NULL
5254,PER41,NULL
5254,PER42,NULL
5254,PER43,NULL
5254,PER44,NULL
5254,PER45,NULL
5254,PER46,NULL
5254,PER47,NULL
5254,PER48,NULL
5255,PER01,NULL
5255,PER02,NULL
5255,PER03,NULL
5255,PER04,NULL
5255,PER05,NULL
5255,PER06,NULL
5255,PER07,NULL
5255,PER08,1
5255,PER09,2
5255,PER10,3
5255,PER11,4
5255,PER12,5
5255,PER13,6
5255,PER14,5
5255,PER15,5
5255,PER16,4
5255,PER17,4
5255,PER18,5
5255,PER19,6
5255,PER20,5
5255,PER21,5
5255,PER22,5
5255,PER23,4
5255,PER24,4
5255,PER25,5
5255,PER26,5
5255,PER27,4
5255,PER28,2
5255,PER29,2
5255,PER30,2
5255,PER31,1
5255,PER32,4
5255,PER33,3
5255,PER34,2
5255,PER35,2
5255,PER36,2
5255,PER37,2
5255,PER38,2
5255,PER39,NULL
5255,PER40,NULL
5255,PER41,NULL
5255,PER42,NULL
5255,PER43,NULL
5255,PER44,NULL
5255,PER45,NULL
5255,PER46,NULL
5255,PER47,NULL
5255,PER48,NULL
5256,PER01,NULL
5256,PER02,NULL
5256,PER03,NULL
5256,PER04,NULL
5256,PER05,NULL
5256,PER06,NULL
5256,PER07,NULL
5256,PER08,7
5256,PER09,15
5256,PER10,25
5256,PER11,32
5256,PER12,37
5256,PER13,39
5256,PER14,43
5256,PER15,43
5256,PER16,44
5256,PER17,46
5256,PER18,45
5256,PER19,46
5256,PER20,46
5256,PER21,41
5256,PER22,40
5256,PER23,46
5256,PER24,44
5256,PER25,35
5256,PER26,32
5256,PER27,33
5256,PER28,31
5256,PER29,27
5256,PER30,31
5256,PER31,28
5256,PER32,26
5256,PER33,24
5256,PER34,22
5256,PER35,20
5256,PER36,22
5256,PER37,9
5256,PER38,2
5256,PER39,2
5256,PER40,2
5256,PER41,2
5256,PER42,3
5256,PER43,1
5256,PER44,1
5256,PER45,NULL
5256,PER46,1
5256,PER47,1
5256,PER48,1
5257,PER01,NULL
5257,PER02,NULL
5257,PER03,NULL
5257,PER04,NULL
5257,PER05,NULL
5257,PER06,NULL
5257,PER07,NULL
5257,PER08,1
5257,PER09,3
5257,PER10,5
5257,PER11,8
5257,PER12,7
5257,PER13,7
5257,PER14,7
5257,PER15,7
5257,PER16,7
5257,PER17,9
5257,PER18,9
5257,PER19,9
5257,PER20,8
5257,PER21,7
5257,PER22,9
5257,PER23,9
5257,PER24,6
5257,PER25,8
5257,PER26,7
5257,PER27,6
5257,PER28,3
5257,PER29,3
5257,PER30,1
5257,PER31,1
5257,PER32,1
5257,PER33,1
5257,PER34,2
5257,PER35,1
5257,PER36,1
5257,PER37,NULL
5257,PER38,NULL
5257,PER39,NULL
5257,PER40,NULL
5257,PER41,NULL
5257,PER42,NULL
5257,PER43,NULL
5257,PER44,NULL
5257,PER45,NULL
5257,PER46,NULL
5257,PER47,NULL
5257,PER48,NULL
5258,PER01,NULL
5258,PER02,NULL
5258,PER03,NULL
5258,PER04,NULL
5258,PER05,NULL
5258,PER06,NULL
5258,PER07,1
5258,PER08,2
5258,PER09,5
5258,PER10,7
5258,PER11,11
5258,PER12,8
5258,PER13,8
5258,PER14,7
5258,PER15,8
5258,PER16,9
5258,PER17,8
5258,PER18,8
5258,PER19,8
5258,PER20,7
5258,PER21,8
5258,PER22,11
5258,PER23,7
5258,PER24,8
5258,PER25,8
5258,PER26,9
5258,PER27,8
5258,PER28,7
5258,PER29,6
5258,PER30,6
5258,PER31,5
5258,PER32,5
5258,PER33,4
5258,PER34,3
5258,PER35,2
5258,PER36,2
5258,PER37,2
5258,PER38,2
5258,PER39,2
5258,PER40,NULL
5258,PER41,NULL
5258,PER42,NULL
5258,PER43,NULL
5258,PER44,NULL
5258,PER45,NULL
5258,PER46,NULL
5258,PER47,NULL
5258,PER48,NULL
5259,PER01,NULL
5259,PER02,NULL
5259,PER03,1
5259,PER04,1
5259,PER05,2
5259,PER06,3
5259,PER07,5
5259,PER08,21
5259,PER09,31
5259,PER10,40
5259,PER11,49
5259,PER12,52
5259,PER13,60
5259,PER14,63
5259,PER15,64
5259,PER16,66
5259,PER17,75
5259,PER18,71
5259,PER19,79
5259,PER20,72
5259,PER21,70
5259,PER22,63
5259,PER23,65
5259,PER24,63
5259,PER25,55
5259,PER26,57
5259,PER27,58
5259,PER28,67
5259,PER29,50
5259,PER30,48
5259,PER31,37
5259,PER32,29
5259,PER33,26
5259,PER34,29
5259,PER35,22
5259,PER36,12
5259,PER37,11
5259,PER38,12
5259,PER39,8
5259,PER40,8
5259,PER41,5
5259,PER42,2
5259,PER43,NULL
5259,PER44,1
5259,PER45,NULL
5259,PER46,NULL
5259,PER47,NULL
5259,PER48,NULL
5260,PER01,1
5260,PER02,2
5260,PER03,2
5260,PER04,3
5260,PER05,4
5260,PER06,5
5260,PER07,11
5260,PER08,16
5260,PER09,23
5260,PER10,27
5260,PER11,33
5260,PER12,41
5260,PER13,42
5260,PER14,52
5260,PER15,51
5260,PER16,52
5260,PER17,50
5260,PER18,51
5260,PER19,59
5260,PER20,61
5260,PER21,58
5260,PER22,55
5260,PER23,55
5260,PER24,58
5260,PER25,57
5260,PER26,44
5260,PER27,36
5260,PER28,28
5260,PER29,23
5260,PER30,18
5260,PER31,18
5260,PER32,13
5260,PER33,12
5260,PER34,12
5260,PER35,9
5260,PER36,8
5260,PER37,5
5260,PER38,5
5260,PER39,4
5260,PER40,1
5260,PER41,1
5260,PER42,1
5260,PER43,2
5260,PER44,NULL
5260,PER45,NULL
5260,PER46,NULL
5260,PER47,NULL
5260,PER48,NULL
5261,PER01,NULL
5261,PER02,NULL
5261,PER03,NULL
5261,PER04,NULL
5261,PER05,NULL
5261,PER06,NULL
5261,PER07,NULL
5261,PER08,NULL
5261,PER09,5
5261,PER10,8
5261,PER11,8
5261,PER12,7
5261,PER13,7
5261,PER14,7
5261,PER15,8
5261,PER16,9
5261,PER17,9
5261,PER18,11
5261,PER19,9
5261,PER20,12
5261,PER21,14
5261,PER22,13
5261,PER23,9
5261,PER24,7
5261,PER25,6
5261,PER26,5
5261,PER27,7
5261,PER28,5
5261,PER29,4
5261,PER30,4
5261,PER31,3
5261,PER32,2
5261,PER33,1
5261,PER34,1
5261,PER35,1
5261,PER36,NULL
5261,PER37,NULL
5261,PER38,NULL
5261,PER39,NULL
5261,PER40,NULL
5261,PER41,NULL
5261,PER42,NULL
5261,PER43,NULL
5261,PER44,NULL
5261,PER45,NULL
5261,PER46,NULL
5261,PER47,NULL
5261,PER48,NULL
5262,PER01,NULL
5262,PER02,NULL
5262,PER03,1
5262,PER04,4
5262,PER05,9
5262,PER06,23
5262,PER07,41
5262,PER08,62
5262,PER09,103
5262,PER10,141
5262,PER11,157
5262,PER12,170
5262,PER13,178
5262,PER14,193
5262,PER15,201
5262,PER16,201
5262,PER17,197
5262,PER18,199
5262,PER19,188
5262,PER20,188
5262,PER21,205
5262,PER22,205
5262,PER23,201
5262,PER24,192
5262,PER25,200
5262,PER26,194
5262,PER27,182
5262,PER28,171
5262,PER29,155
5262,PER30,123
5262,PER31,108
5262,PER32,76
5262,PER33,53
5262,PER34,41
5262,PER35,34
5262,PER36,26
5262,PER37,21
5262,PER38,14
5262,PER39,11
5262,PER40,6
5262,PER41,5
5262,PER42,2
5262,PER43,1
5262,PER44,1
5262,PER45,NULL
5262,PER46,NULL
5262,PER47,NULL
5262,PER48,NULL
5263,PER01,NULL
5263,PER02,NULL
5263,PER03,NULL
5263,PER04,NULL
5263,PER05,NULL
5263,PER06,NULL
5263,PER07,NULL
5263,PER08,NULL
5263,PER09,NULL
5263,PER10,NULL
5263,PER11,NULL
5263,PER12,NULL
5263,PER13,NULL
5263,PER14,NULL
5263,PER15,NULL
5263,PER16,NULL
5263,PER17,NULL
5263,PER18,NULL
5263,PER19,NULL
5263,PER20,NULL
5263,PER21,NULL
5263,PER22,NULL
5263,PER23,NULL
5263,PER24,NULL
5263,PER25,NULL
5263,PER26,NULL
5263,PER27,NULL
5263,PER28,NULL
5263,PER29,NULL
5263,PER30,NULL
5263,PER31,NULL
5263,PER32,NULL
5263,PER33,NULL
5263,PER34,2
5263,PER35,NULL
5263,PER36,NULL
5263,PER37,NULL
5263,PER38,NULL
5263,PER39,NULL
5263,PER40,NULL
5263,PER41,NULL
5263,PER42,NULL
5263,PER43,NULL
5263,PER44,NULL
5263,PER45,NULL
5263,PER46,NULL
5263,PER47,NULL
5263,PER48,NULL
5264,PER01,NULL
5264,PER02,NULL
5264,PER03,1
5264,PER04,1
5264,PER05,5
5264,PER06,5
5264,PER07,13
5264,PER08,20
5264,PER09,33
5264,PER10,52
5264,PER11,69
5264,PER12,81
5264,PER13,82
5264,PER14,87
5264,PER15,92
5264,PER16,102
5264,PER17,106
5264,PER18,118
5264,PER19,114
5264,PER20,111
5264,PER21,109
5264,PER22,105
5264,PER23,109
5264,PER24,107
5264,PER25,106
5264,PER26,97
5264,PER27,91
5264,PER28,90
5264,PER29,86
5264,PER30,88
5264,PER31,76
5264,PER32,52
5264,PER33,36
5264,PER34,28
5264,PER35,27
5264,PER36,24
5264,PER37,25
5264,PER38,13
5264,PER39,7
5264,PER40,7
5264,PER41,3
5264,PER42,1
5264,PER43,1
5264,PER44,NULL
5264,PER45,NULL
5264,PER46,NULL
5264,PER47,NULL
5264,PER48,2
5265,PER01,NULL
5265,PER02,1
5265,PER03,1
5265,PER04,1
5265,PER05,1
5265,PER06,4
5265,PER07,7
5265,PER08,15
5265,PER09,31
5265,PER10,45
5265,PER11,50
5265,PER12,52
5265,PER13,58
5265,PER14,64
5265,PER15,71
5265,PER16,66
5265,PER17,70
5265,PER18,76
5265,PER19,75
5265,PER20,77
5265,PER21,76
5265,PER22,70
5265,PER23,71
5265,PER24,71
5265,PER25,61
5265,PER26,59
5265,PER27,60
5265,PER28,53
5265,PER29,49
5265,PER30,43
5265,PER31,45
5265,PER32,42
5265,PER33,36
5265,PER34,36
5265,PER35,32
5265,PER36,30
5265,PER37,21
5265,PER38,15
5265,PER39,14
5265,PER40,12
5265,PER41,9
5265,PER42,6
5265,PER43,4
5265,PER44,1
5265,PER45,2
5265,PER46,2
5265,PER47,NULL
5265,PER48,NULL
5266,PER01,NULL
5266,PER02,1
5266,PER03,NULL
5266,PER04,NULL
5266,PER05,4
5266,PER06,8
5266,PER07,14
5266,PER08,34
5266,PER09,68
5266,PER10,101
5266,PER11,123
5266,PER12,113
5266,PER13,115
5266,PER14,124
5266,PER15,128
5266,PER16,122
5266,PER17,129
5266,PER18,145
5266,PER19,132
5266,PER20,134
5266,PER21,130
5266,PER22,123
5266,PER23,129
5266,PER24,137
5266,PER25,118
5266,PER26,119
5266,PER27,117
5266,PER28,104
5266,PER29,98
5266,PER30,94
5266,PER31,87
5266,PER32,78
5266,PER33,76
5266,PER34,66
5266,PER35,64
5266,PER36,50
5266,PER37,40
5266,PER38,41
5266,PER39,26
5266,PER40,14
5266,PER41,11
5266,PER42,8
5266,PER43,10
5266,PER44,9
5266,PER45,4
5266,PER46,3
5266,PER47,1
5266,PER48,1
5267,PER01,NULL
5267,PER02,1
5267,PER03,2
5267,PER04,3
5267,PER05,5
5267,PER06,12
5267,PER07,14
5267,PER08,18
5267,PER09,45
5267,PER10,74
5267,PER11,87
5267,PER12,85
5267,PER13,78
5267,PER14,79
5267,PER15,83
5267,PER16,83
5267,PER17,81
5267,PER18,79
5267,PER19,70
5267,PER20,66
5267,PER21,71
5267,PER22,78
5267,PER23,87
5267,PER24,91
5267,PER25,84
5267,PER26,91
5267,PER27,87
5267,PER28,81
5267,PER29,69
5267,PER30,57
5267,PER31,56
5267,PER32,58
5267,PER33,57
5267,PER34,42
5267,PER35,34
5267,PER36,30
5267,PER37,20
5267,PER38,12
5267,PER39,8
5267,PER40,10
5267,PER41,6
5267,PER42,4
5267,PER43,3
5267,PER44,6
5267,PER45,5
5267,PER46,1
5267,PER47,1
5267,PER48,1
5268,PER01,NULL
5268,PER02,1
5268,PER03,1
5268,PER04,2
5268,PER05,6
5268,PER06,6
5268,PER07,15
5268,PER08,24
5268,PER09,45
5268,PER10,66
5268,PER11,82
5268,PER12,74
5268,PER13,73
5268,PER14,72
5268,PER15,76
5268,PER16,77
5268,PER17,81
5268,PER18,89
5268,PER19,99
5268,PER20,98
5268,PER21,104
5268,PER22,99
5268,PER23,101
5268,PER24,107
5268,PER25,97
5268,PER26,93
5268,PER27,91
5268,PER28,81
5268,PER29,76
5268,PER30,77
5268,PER31,60
5268,PER32,63
5268,PER33,58
5268,PER34,45
5268,PER35,37
5268,PER36,24
5268,PER37,15
5268,PER38,9
5268,PER39,10
5268,PER40,8
5268,PER41,10
5268,PER42,7
5268,PER43,5
5268,PER44,4
5268,PER45,2
5268,PER46,NULL
5268,PER47,NULL
5268,PER48,NULL
5269,PER01,NULL
5269,PER02,NULL
5269,PER03,1
5269,PER04,1
5269,PER05,2
5269,PER06,3
5269,PER07,7
5269,PER08,15
5269,PER09,27
5269,PER10,41
5269,PER11,52
5269,PER12,47
5269,PER13,44
5269,PER14,37
5269,PER15,38
5269,PER16,36
5269,PER17,40
5269,PER18,34
5269,PER19,33
5269,PER20,34
5269,PER21,34
5269,PER22,35
5269,PER23,39
5269,PER24,47
5269,PER25,40
5269,PER26,35
5269,PER27,37
5269,PER28,31
5269,PER29,25
5269,PER30,27
5269,PER31,20
5269,PER32,21
5269,PER33,14
5269,PER34,11
5269,PER35,13
5269,PER36,14
5269,PER37,8
5269,PER38,3
5269,PER39,3
5269,PER40,3
5269,PER41,NULL
5269,PER42,NULL
5269,PER43,2
5269,PER44,2
5269,PER45,NULL
5269,PER46,NULL
5269,PER47,NULL
5269,PER48,NULL
5270,PER01,NULL
5270,PER02,NULL
5270,PER03,1
5270,PER04,3
5270,PER05,4
5270,PER06,5
5270,PER07,9
5270,PER08,14
5270,PER09,32
5270,PER10,50
5270,PER11,53
5270,PER12,45
5270,PER13,45
5270,PER14,49
5270,PER15,49
5270,PER16,53
5270,PER17,58
5270,PER18,57
5270,PER19,58
5270,PER20,71
5270,PER21,66
5270,PER22,65
5270,PER23,67
5270,PER24,69
5270,PER25,66
5270,PER26,69
5270,PER27,62
5270,PER28,51
5270,PER29,47
5270,PER30,37
5270,PER31,31
5270,PER32,25
5270,PER33,27
5270,PER34,29
5270,PER35,25
5270,PER36,29
5270,PER37,16
5270,PER38,11
5270,PER39,2
5270,PER40,1
5270,PER41,1
5270,PER42,3
5270,PER43,4
5270,PER44,4
5270,PER45,4
5270,PER46,3
5270,PER47,3
5270,PER48,3
5271,PER01,1
5271,PER02,1
5271,PER03,2
5271,PER04,2
5271,PER05,2
5271,PER06,2
5271,PER07,23
5271,PER08,32
5271,PER09,46
5271,PER10,73
5271,PER11,93
5271,PER12,89
5271,PER13,85
5271,PER14,82
5271,PER15,75
5271,PER16,77
5271,PER17,82
5271,PER18,83
5271,PER19,81
5271,PER20,86
5271,PER21,79
5271,PER22,86
5271,PER23,92
5271,PER24,93
5271,PER25,94
5271,PER26,91
5271,PER27,91
5271,PER28,82
5271,PER29,75
5271,PER30,61
5271,PER31,70
5271,PER32,66
5271,PER33,65
5271,PER34,66
5271,PER35,49
5271,PER36,35
5271,PER37,23
5271,PER38,17
5271,PER39,13
5271,PER40,14
5271,PER41,8
5271,PER42,4
5271,PER43,2
5271,PER44,4
5271,PER45,6
5271,PER46,2
5271,PER47,1
5271,PER48,2
5272,PER01,NULL
5272,PER02,NULL
5272,PER03,NULL
5272,PER04,3
5272,PER05,5
5272,PER06,7
5272,PER07,14
5272,PER08,29
5272,PER09,51
5272,PER10,68
5272,PER11,80
5272,PER12,81
5272,PER13,87
5272,PER14,91
5272,PER15,90
5272,PER16,93
5272,PER17,87
5272,PER18,86
5272,PER19,86
5272,PER20,81
5272,PER21,84
5272,PER22,83
5272,PER23,91
5272,PER24,98
5272,PER25,90
5272,PER26,88
5272,PER27,82
5272,PER28,68
5272,PER29,61
5272,PER30,56
5272,PER31,46
5272,PER32,38
5272,PER33,33
5272,PER34,31
5272,PER35,30
5272,PER36,34
5272,PER37,17
5272,PER38,11
5272,PER39,6
5272,PER40,5
5272,PER41,4
5272,PER42,4
5272,PER43,3
5272,PER44,NULL
5272,PER45,NULL
5272,PER46,NULL
5272,PER47,NULL
5272,PER48,NULL
5273,PER01,NULL
5273,PER02,NULL
5273,PER03,1
5273,PER04,5
5273,PER05,5
5273,PER06,22
5273,PER07,31
5273,PER08,43
5273,PER09,66
5273,PER10,91
5273,PER11,100
5273,PER12,97
5273,PER13,96
5273,PER14,100
5273,PER15,107
5273,PER16,109
5273,PER17,106
5273,PER18,102
5273,PER19,113
5273,PER20,113
5273,PER21,119
5273,PER22,110
5273,PER23,115
5273,PER24,114
5273,PER25,106
5273,PER26,102
5273,PER27,103
5273,PER28,100
5273,PER29,86
5273,PER30,78
5273,PER31,65
5273,PER32,47
5273,PER33,37
5273,PER34,32
5273,PER35,25
5273,PER36,24
5273,PER37,18
5273,PER38,12
5273,PER39,16
5273,PER40,13
5273,PER41,11
5273,PER42,6
5273,PER43,3
5273,PER44,2
5273,PER45,2
5273,PER46,2
5273,PER47,1
5273,PER48,1
5274,PER01,NULL
5274,PER02,NULL
5274,PER03,NULL
5274,PER04,1
5274,PER05,5
5274,PER06,10
5274,PER07,17
5274,PER08,33
5274,PER09,71
5274,PER10,111
5274,PER11,127
5274,PER12,126
5274,PER13,127
5274,PER14,128
5274,PER15,129
5274,PER16,132
5274,PER17,131
5274,PER18,132
5274,PER19,131
5274,PER20,138
5274,PER21,140
5274,PER22,138
5274,PER23,140
5274,PER24,144
5274,PER25,134
5274,PER26,126
5274,PER27,113
5274,PER28,101
5274,PER29,96
5274,PER30,89
5274,PER31,83
5274,PER32,72
5274,PER33,71
5274,PER34,58
5274,PER35,48
5274,PER36,48
5274,PER37,40
5274,PER38,34
5274,PER39,28
5274,PER40,23
5274,PER41,7
5274,PER42,4
5274,PER43,3
5274,PER44,2
5274,PER45,2
5274,PER46,2
5274,PER47,3
5274,PER48,2
5275,PER01,NULL
5275,PER02,NULL
5275,PER03,NULL
5275,PER04,4
5275,PER05,5
5275,PER06,12
5275,PER07,11
5275,PER08,19
5275,PER09,29
5275,PER10,44
5275,PER11,54
5275,PER12,55
5275,PER13,65
5275,PER14,69
5275,PER15,78
5275,PER16,81
5275,PER17,89
5275,PER18,84
5275,PER19,88
5275,PER20,90
5275,PER21,82
5275,PER22,78
5275,PER23,74
5275,PER24,74
5275,PER25,68
5275,PER26,60
5275,PER27,52
5275,PER28,52
5275,PER29,54
5275,PER30,48
5275,PER31,44
5275,PER32,48
5275,PER33,40
5275,PER34,34
5275,PER35,26
5275,PER36,28
5275,PER37,17
5275,PER38,14
5275,PER39,10
5275,PER40,7
5275,PER41,5
5275,PER42,4
5275,PER43,1
5275,PER44,NULL
5275,PER45,NULL
5275,PER46,NULL
5275,PER47,NULL
5275,PER48,NULL
5276,PER01,NULL
5276,PER02,NULL
5276,PER03,NULL
5276,PER04,NULL
5276,PER05,2
5276,PER06,5
5276,PER07,9
5276,PER08,8
5276,PER09,13
5276,PER10,21
5276,PER11,32
5276,PER12,35
5276,PER13,38
5276,PER14,39
5276,PER15,40
5276,PER16,41
5276,PER17,45
5276,PER18,45
5276,PER19,46
5276,PER20,47
5276,PER21,47
5276,PER22,46
5276,PER23,43
5276,PER24,37
5276,PER25,42
5276,PER26,36
5276,PER27,37
5276,PER28,36
5276,PER29,37
5276,PER30,33
5276,PER31,27
5276,PER32,31
5276,PER33,27
5276,PER34,21
5276,PER35,17
5276,PER36,12
5276,PER37,5
5276,PER38,3
5276,PER39,3
5276,PER40,4
5276,PER41,2
5276,PER42,1
5276,PER43,3
5276,PER44,NULL
5276,PER45,NULL
5276,PER46,NULL
5276,PER47,NULL
5276,PER48,NULL
5277,PER01,NULL
5277,PER02,NULL
5277,PER03,NULL
5277,PER04,2
5277,PER05,7
5277,PER06,8
5277,PER07,8
5277,PER08,31
5277,PER09,60
5277,PER10,101
5277,PER11,114
5277,PER12,118
5277,PER13,125
5277,PER14,121
5277,PER15,119
5277,PER16,119
5277,PER17,124
5277,PER18,137
5277,PER19,145
5277,PER20,147
5277,PER21,146
5277,PER22,149
5277,PER23,153
5277,PER24,151
5277,PER25,144
5277,PER26,139
5277,PER27,130
5277,PER28,114
5277,PER29,106
5277,PER30,110
5277,PER31,117
5277,PER32,109
5277,PER33,106
5277,PER34,106
5277,PER35,98
5277,PER36,93
5277,PER37,70
5277,PER38,54
5277,PER39,43
5277,PER40,17
5277,PER41,13
5277,PER42,12
5277,PER43,8
5277,PER44,7
5277,PER45,6
5277,PER46,5
5277,PER47,6
5277,PER48,2
5278,PER01,NULL
5278,PER02,NULL
5278,PER03,NULL
5278,PER04,1
5278,PER05,2
5278,PER06,2
5278,PER07,5
5278,PER08,13
5278,PER09,37
5278,PER10,54
5278,PER11,65
5278,PER12,63
5278,PER13,70
5278,PER14,74
5278,PER15,73
5278,PER16,79
5278,PER17,82
5278,PER18,85
5278,PER19,90
5278,PER20,93
5278,PER21,86
5278,PER22,76
5278,PER23,78
5278,PER24,80
5278,PER25,77
5278,PER26,67
5278,PER27,57
5278,PER28,51
5278,PER29,57
5278,PER30,55
5278,PER31,62
5278,PER32,63
5278,PER33,63
5278,PER34,54
5278,PER35,47
5278,PER36,37
5278,PER37,29
5278,PER38,13
5278,PER39,9
5278,PER40,6
5278,PER41,6
5278,PER42,6
5278,PER43,2
5278,PER44,2
5278,PER45,2
5278,PER46,1
5278,PER47,NULL
5278,PER48,NULL
5279,PER01,NULL
5279,PER02,NULL
