"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"8488","BUS",33.7004100000013,-84.3989500000084,"DAILY",8,9
"8489","BUS",33.7003099999921,-84.3945400000063,"DAILY",0,4
"8490","BUS",33.6993500000119,-84.3920599999916,"DAILY",133.01,135.01
"8491","BUS",33.6890099999959,-84.3904800000027,"DAILY",5,1
"8492","BUS",33.6810800000093,-84.3887499999896,"DAILY",88,7
"8496","BUS",33.6852000000106,-84.4402200000091,"DAILY",0,1
"8498","BUS",33.6815900000024,-84.4403200000045,"DAILY",4,3
"8501","BUS",33.6741699999889,-84.4421400000068,"DAILY",0,2
"8502","BUS",33.6703600000023,-84.4435599999957,"DAILY",0,4
"8506","BUS",33.6533799999963,-84.4494799999997,"DAILY",1,1
"8511","BUS",33.7113899999863,-84.3630999999997,"DAILY",19,107
"8512","BUS",33.7090199999945,-84.3595599999866,"DAILY",0,2
"8513","BUS",33.7080099999941,-84.3583199999894,"DAILY",95,86
"8514","BUS",33.7053500000062,-84.3552900000034,"DAILY",15,12
"8515","BUS",33.7044200000089,-84.3511200000038,"DAILY",5,4
"8517","BUS",33.6483800000079,-84.3655600000084,"DAILY",29,27
"8518","BUS",33.650000000003,-84.3582000000093,"DAILY",23,22
"8519","BUS",33.6659699999915,-84.3554300000035,"DAILY",6,2
"8520","BUS",33.687429999995,-84.3602200000002,"DAILY",0,0
"8521","BUS",33.6929299999981,-84.3568399999981,"DAILY",0,6
"8522","BUS",33.6932199999965,-84.3601300000133,"DAILY",4,2
"8523","BUS",33.6932399999871,-84.3668599999985,"DAILY",29,28
"8528","BUS",33.6718799999984,-84.3723500000047,"DAILY",18,8
"8529","BUS",33.6766900000002,-84.3699599999886,"DAILY",30,34
"8530","BUS",33.6802600000112,-84.3673999999835,"DAILY",69,78
"8532","BUS",33.6968600000042,-84.3698600000091,"DAILY",34,39
"8533","BUS",33.7031699999967,-84.3767400000025,"DAILY",39,40
"8534","BUS",33.7073000000076,-84.3800399999985,"DAILY",21,14
"8535","BUS",33.6887300000018,-84.3639900000053,"DAILY",47,49
"8536","BUS",33.6888299999913,-84.3699599999993,"DAILY",86,87
"8537","BUS",33.6842300000025,-84.3802400000127,"DAILY",2,37
"8538","BUS",33.6763700000043,-84.3841600000103,"DAILY",0,0
"8539","BUS",33.6735000000055,-84.3834300000097,"DAILY",16,172
"8540","BUS",33.6681300000077,-84.379819999995,"DAILY",0,12
"8542","BUS",33.6649100000112,-84.3801700000033,"DAILY",4,0
"8543","BUS",33.6559600000022,-84.380499999991,"DAILY",0,0
"8544","BUS",33.6521499999935,-84.3806100000057,"DAILY",8,13
"8546","BUS",33.6518799999919,-84.3942700000129,"DAILY",1,2
"8547","BUS",33.6689600000002,-84.3933000000035,"DAILY",23,20
"8548","BUS",33.6806400000011,-84.3803599999978,"DAILY",108,72
"8549","BUS",33.6810300000104,-84.3843199999863,"DAILY",12,13
"8550","BUS",33.6810900000066,-84.3936900000053,"DAILY",64,198
"8553","BUS",33.6812099999872,-84.4028400000102,"DAILY",311,320
"8554","BUS",33.6812799999905,-84.4077099999937,"DAILY",144,153
"8555","BUS",33.6814499999893,-84.4234899999837,"DAILY",104,119
"8556","BUS",33.6814699999932,-84.4261099999912,"DAILY",6.01,5
"8557","BUS",33.6814499999915,-84.4266799999907,"DAILY",247.03,249.06
"8558","BUS",33.679470000005,-84.4334499999946,"DAILY",0,0
"8567","BUS",33.6742499999874,-84.4188500000163,"DAILY",12,16
"8568","BUS",33.6813800000007,-84.4186100000082,"DAILY",44.04,47.05
"8570","BUS",33.6856100000122,-84.4185000000083,"DAILY",12,11
"8571","BUS",33.689259999994,-84.4184200000128,"DAILY",0,0
